Date,next day,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2009/5/23,Mostly Cloudy,rain,19.28773148,19.28773148,0.585416667,12.095125,297.4583333,12.2219125,1018.88625
2009/5/24,Partly Cloudy,rain,17.48009259,17.42430556,0.530833333,5.952304167,124.875,12.01395417,1019.934583
2009/5/25,Partly Cloudy,rain,21.26643519,21.14074074,0.58125,6.376941667,121.2916667,11.99785417,1017.2175
2009/5/26,Mostly Cloudy,rain,22.01180556,21.70625,0.4725,9.4486875,97.04166667,11.96699583,1015.4375
2009/5/27,Overcast,rain,20.82685185,20.82685185,0.624583333,14.87170417,282.25,12.4453,1017.725417
2009/5/28,Partly Cloudy,rain,14.14189815,14.14189815,0.83375,11.95357917,191.7083333,11.22438333,1021.213333
2009/5/29,Mostly Cloudy,rain,12.08055556,11.65277778,0.637727273,15.82337273,294.3636364,12.35748182,1020.805455
2009/5/30,Partly Cloudy,rain,11.44009662,11.26014493,0.73173913,7.329,208.5217391,12.0652,1020.856522
2009/5/31,Partly Cloudy,rain,12.91435185,12.75208333,0.685833333,9.905525,187.4583333,10.6441125,1020.563333
2009/6/1,Partly Cloudy,rain,15.78657407,15.67569444,0.775,8.188191667,164.1666667,8.525620833,1016.096667
2009/6/2,Partly Cloudy,rain,15.87708333,15.87708333,0.79375,7.126933333,218.0833333,9.711654167,1009.844167
2009/6/3,Partly Cloudy,rain,15.66428571,15.49761905,0.61952381,10.2419,277.952381,12.3625,1007.635238
2009/6/4,Mostly Cloudy,rain,13.18055556,12.94953704,0.63375,9.898145833,257.1666667,11.15662917,1012.72
2009/6/5,Mostly Cloudy,rain,15.03550725,14.88913043,0.789565217,9.5319,179.3043478,8.2082,1011.904783
2009/6/6,Partly Cloudy,rain,22.33078704,22.325,0.647916667,15.41038333,167.625,11.01374167,1006.803333
2009/6/7,Partly Cloudy,rain,21.37270531,20.90797101,0.62,12.3774,182.4347826,10.8906,1008.381739
2009/6/8,Partly Cloudy,rain,20.9537037,20.8287037,0.664166667,4.825304167,163.3333333,10.469025,1013.655417
2009/6/9,Partly Cloudy,rain,24.13865741,23.86921296,0.562916667,10.20874167,164.9583333,11.79056667,1014.043333
2009/6/10,Mostly Cloudy,rain,23.32939815,23.12060185,0.61,9.614383333,181.875,11.225725,1016.484583
2009/6/11,Partly Cloudy,rain,21.11641414,21.13409091,0.712727273,10.69186364,228.3636364,10.83310455,1014.045455
2009/6/12,Partly Cloudy,rain,15.82712418,15.82712418,0.626470588,15.91248235,311,12.74551765,1017.558235
2009/6/13,Partly Cloudy,rain,16.3502924,16.3502924,0.538421053,14.98655789,274.5789474,12.50800526,1019.918947
2009/6/14,Mostly Cloudy,rain,20.40856481,20.14953704,0.492916667,10.09604167,234,11.98309583,1020.692917
2009/6/15,Partly Cloudy,rain,24.73009259,24.27407407,0.496666667,11.4209375,190.5416667,12.19709167,1018.475833
2009/6/16,Mostly Cloudy,rain,24.68796296,24.3912037,0.5275,15.82495833,278.5416667,12.16489167,1017.059583
2009/6/17,Mostly Cloudy,rain,20.63842593,20.54351852,0.572916667,11.30689583,299.5416667,11.37465,1023.155833
2009/6/18,Partly Cloudy,rain,21.47222222,21.1147343,0.503478261,6.6458,191.3478261,12.0715,1020.863043
2009/6/19,Partly Cloudy,rain,24.63171296,24.21944444,0.529583333,11.7469625,159.9166667,11.958275,1015.50875
2009/6/20,Overcast,rain,21.06481481,20.98095238,0.660952381,14.03383333,303.7142857,11.89253333,1012.674286
2009/6/21,Overcast,rain,14.64560185,14.64560185,0.89,10.6904,161.375,10.58038333,1014.099167
2009/6/22,Mostly Cloudy,rain,15.00208333,15.00208333,0.92625,8.4042,142.9583333,8.1445875,1008.352917
2009/6/23,Partly Cloudy,rain,16.81435185,16.81435185,0.8025,4.903120833,165.5,10.41200417,1008.721667
2009/6/24,Partly Cloudy,rain,19.20763889,19.20763889,0.727083333,6.6593625,244.8333333,10.87219583,1007.88125
2009/6/25,Mostly Cloudy,rain,20.28958333,20.29884259,0.760416667,7.6454875,229.875,10.1168375,1007.009583
2009/6/26,Mostly Cloudy,rain,17.54768519,17.54768519,0.8875,4.009570833,185.3333333,8.2572875,1007.641667
2009/6/27,Partly Cloudy,rain,19.90169082,19.90169082,0.777391304,3.6568,210.1304348,10.4867,1009.847826
2009/6/28,Partly Cloudy,rain,20.76203704,20.76203704,0.78,6.4782375,107.9166667,9.456066667,1011.202917
2009/6/29,Partly Cloudy,rain,21.58402778,21.62037037,0.74375,6.058295833,192.2916667,8.920070833,1013.83875
2009/6/30,Partly Cloudy,rain,21.52657005,21.56280193,0.798695652,6.3294,199.5217391,10.2172,1014.982609
2009/7/1,Mostly Cloudy,rain,21.82453704,21.94375,0.794166667,5.641708333,112.8333333,7.36575,1017.022083
2009/7/2,Mostly Cloudy,rain,23.06597222,23.11875,0.718333333,6.692904167,125,9.111929167,1015.437917
2009/7/3,Partly Cloudy,rain,22.9912037,23.09606481,0.755833333,5.042654167,188.3333333,10.56428333,1010.816667
2009/7/4,Partly Cloudy,rain,23.13287037,23.30972222,0.729583333,7.337575,204.4166667,11.64835,1008.357083
2009/7/5,Partly Cloudy,rain,24.23472222,24.09791667,0.624166667,9.975291667,282.5416667,12.0206625,1007.147917
2009/7/6,Mostly Cloudy,rain,24.46898148,24.32453704,0.60875,7.3577,280.2083333,12.1776375,1007.58375
2009/7/7,Partly Cloudy,rain,23.19154589,23.21328502,0.709130435,9.6901,239.173913,12.5797,1008.688696
2009/7/8,Partly Cloudy,rain,19.5224537,19.5224537,0.748333333,10.37645,274.2083333,11.49472917,1010.672083
2009/7/9,Mostly Cloudy,rain,19.99212963,19.99212963,0.615833333,9.728425,199.4583333,12.05219167,1014.860417
2009/7/10,Mostly Cloudy,rain,19.87384259,19.83171296,0.635833333,10.30332917,162.875,11.82679167,1013.20625
2009/7/11,Partly Cloudy,rain,18.9712963,18.9712963,0.6225,12.3809,306.0833333,11.781175,1014.455833
2009/7/12,Partly Cloudy,rain,19.83091787,19.83091787,0.52,15.4161,308.0434783,11.5451,1014.473478
2009/7/13,Partly Cloudy,rain,21.89930556,21.82662037,0.592916667,8.070795833,239.2916667,12.04347083,1015.66125
2009/7/14,Partly Cloudy,rain,25.27546296,25.23472222,0.592083333,6.821704167,152.4583333,12.02938333,1016.745
2009/7/15,Partly Cloudy,rain,26.69323671,26.84178744,0.606086957,6.6241,160.0434783,12.0701,1018.208696
2009/7/16,Clear,rain,26.53357488,27.29082126,0.654347826,9.3478,147.3043478,12.397,1017.88913
2009/7/17,Clear,rain,26.62106481,26.80393519,0.619583333,6.2689375,189.1666667,11.73153333,1013.252083
2009/7/18,Partly Cloudy,rain,22.1125731,22.54210526,0.764210526,15.79494737,199.0526316,12.59952105,1008.148947
2009/7/19,Partly Cloudy,rain,18.25277778,18.25277778,0.649583333,15.77665833,246.25,12.3708375,1016.9
2009/7/20,Partly Cloudy,rain,21.21875,21.01203704,0.5275,7.289275,219.5,11.98309583,1020.705833
2009/7/21,Partly Cloudy,rain,23.49166667,23.06041667,0.527916667,10.99697083,178.3333333,11.94687083,1019.40875
2009/7/22,Clear,rain,25.57152778,25.01574074,0.497083333,14.49872083,160.9583333,12.02938333,1016.302917
2009/7/23,Clear,rain,27.39050926,26.99259259,0.502916667,15.16485833,197.875,11.76775833,1012.308333
2009/7/24,Partly Cloudy,rain,27.01319444,26.51481481,0.480833333,7.860825,231.0416667,11.98309583,1014.174167
2009/7/25,Clear,rain,21.73055556,21.71138889,0.575,17.337285,297.3,12.36319,1016.061
2009/7/26,Mostly Cloudy,rain,20.20532407,20.17152778,0.522083333,14.477925,310.3333333,12.02938333,1020.992083
2009/7/27,Partly Cloudy,rain,21.12291667,20.91574074,0.480416667,6.177704167,98.20833333,11.998525,1019.587917
2009/7/28,Partly Cloudy,rain,23.46018519,22.87939815,0.447083333,6.875370833,92.45833333,11.982425,1017.561667
2009/7/29,Partly Cloudy,rain,24.56828704,24.03865741,0.510833333,6.267595833,158.9166667,12.02938333,1018.633333
2009/7/30,Partly Cloudy,rain,25.8412037,25.38703704,0.51875,4.909829167,124.5833333,11.998525,1017.114583
2009/7/31,Partly Cloudy,rain,25.49467593,25.31574074,0.540416667,9.336658333,250.7916667,12.0971375,1017.35125
2009/8/1,Clear,rain,26.89027778,26.61967593,0.49,8.928791667,99.625,12.02938333,1016.088333
2009/8/2,Mostly Cloudy,rain,28.11157407,27.93101852,0.476666667,11.9623,154.9166667,11.98309583,1013.1025
2009/8/3,Mostly Cloudy,rain,26.59615385,26.43034188,0.541538462,8.121830769,221.8461538,12.26324615,1012.249231
2009/8/4,Partly Cloudy,rain,25.64555556,25.49055556,0.5595,10.88199,215.75,11.62098,1011.735
2009/8/5,Mostly Cloudy,rain,21.43381643,21.43381643,0.785652174,11.2959,195.6956522,11.508,1014.905217
2009/8/6,Partly Cloudy,rain,20.66642512,20.66642512,0.83173913,9.4906,265.2173913,9.8245,1015.091304
2009/8/7,Partly Cloudy,rain,22.02569444,22.14305556,0.755416667,9.309154167,65.91666667,11.00099583,1015.424583
2009/8/8,Partly Cloudy,rain,21.99930556,21.83657407,0.58625,11.78251667,46.16666667,11.85496667,1016.7
2009/8/9,Mostly Cloudy,rain,22.21458333,21.96157407,0.509583333,10.49988333,139.4583333,11.982425,1017.49875
2009/8/10,Partly Cloudy,rain,23.09236111,23.00902778,0.585,7.920529167,132.7916667,12.05152083,1017.070833
2009/8/11,Partly Cloudy,rain,21.06342593,21.06342593,0.740416667,11.89052083,227.4166667,11.95894583,1015.634583
2009/8/12,Mostly Cloudy,rain,21.49444444,21.46134259,0.696666667,7.978220833,263.9583333,11.42362083,1017.1325
2009/8/13,Mostly Cloudy,rain,22.97512077,22.89879227,0.653043478,8.1676,228.3913043,11.7341,1015.300435
2009/8/14,Partly Cloudy,rain,19.05046296,19.05046296,0.834583333,7.3999625,266.5833333,11.57925417,1017.4
2009/8/15,Partly Cloudy,rain,21.37916667,21.2525463,0.615416667,5.53035,211.4583333,11.51619583,1020.662083
2009/8/16,Partly Cloudy,rain,22.92893519,22.51898148,0.557083333,4.589841667,90.375,11.89253333,1019.074583
2009/8/17,Partly Cloudy,rain,24.04375,23.54351852,0.53125,4.259120833,141.5833333,11.93278333,1015.9475
2009/8/18,Partly Cloudy,rain,25.89953704,25.71736111,0.52375,10.72930833,244.7083333,12.280275,1016.909167
2009/8/19,Clear,rain,23.49143519,23.04074074,0.462916667,9.297079167,145,11.98309583,1022.680833
2009/8/20,Clear,rain,21.95763889,21.54282407,0.495,8.246554167,187.7916667,11.96699583,1024.1325
2009/8/21,Partly Cloudy,rain,23.23194444,22.59236111,0.474166667,6.543979167,98.58333333,11.96699583,1019.5975
2009/8/22,Mostly Cloudy,rain,25.53502415,24.79589372,0.447826087,6.9762,170.6521739,12.0694,1016.068696
2009/8/23,Partly Cloudy,rain,19.48449074,19.48449074,0.807083333,13.82319167,262.875,11.50009583,1018.60125
2009/8/24,Clear,rain,18.73985507,18.73985507,0.68173913,7.8106,231.0869565,11.7824,1017.506522
2009/8/25,Partly Cloudy,rain,23.33333333,22.97685185,0.5425,10.31137917,115.2916667,11.982425,1016.555417
2009/8/26,Partly Cloudy,rain,25.3625,24.87384259,0.47375,13.33147083,162.5,11.96699583,1017.2525
2009/8/27,Partly Cloudy,rain,26.05069444,25.66180556,0.482083333,6.201854167,157.375,11.99718333,1016.595833
2009/8/28,Partly Cloudy,rain,26.31597222,25.95625,0.496666667,7.941325,154.9583333,12.0367625,1013.658333
2009/8/29,Partly Cloudy,rain,23.41140351,23.05146199,0.619473684,12.76221579,211.3684211,11.57081579,1013.682105
2009/8/30,Partly Cloudy,rain,18.89768519,18.89768519,0.720833333,7.917845833,211.9583333,12.0327375,1020.67625
2009/8/31,Partly Cloudy,rain,18.75,18.75,0.585416667,7.252379167,250.5416667,11.96699583,1022.50625
2009/9/1,Clear,rain,20.23888889,20.05,0.579166667,5.000391667,114.6666667,11.914,1019.90125
2009/9/2,Partly Cloudy,rain,21.77662037,21.50046296,0.577083333,4.235641667,140.375,11.88985,1015.405417
2009/9/3,Partly Cloudy,rain,24.39027778,24.03217593,0.5325,11.2035875,157.375,11.7469625,1010.675417
2009/9/4,Mostly Cloudy,rain,25.42125604,25.35120773,0.543043478,10.9431,218.5217391,11.3729,1009.255652
2009/9/5,Partly Cloudy,rain,16.82801932,16.82801932,0.646956522,16.135,311.7391304,12.3956,1018.527826
2009/9/6,Partly Cloudy,rain,16.8462963,16.80509259,0.5825,12.43590833,279.9583333,12.11256667,1021.579167
2009/9/7,Mostly Cloudy,rain,18.01134259,18.01134259,0.5225,17.07337917,54.45833333,11.982425,1023.064583
2009/9/8,Mostly Cloudy,rain,18.47453704,18.47453704,0.53,14.94214167,19.58333333,12.01395417,1023.322917
2009/9/9,Mostly Cloudy,rain,20.03657407,20.03657407,0.53125,7.3033625,59.83333333,12.0428,1022.040417
2009/9/10,Mostly Cloudy,rain,21.56898148,21.3900463,0.477916667,8.4203,110.3333333,12.03542083,1019.992083
2009/9/11,Mostly Cloudy,rain,20.52199074,20.49282407,0.53125,11.80935,122.5,12.01194167,1017.534167
2009/9/12,Mostly Cloudy,rain,21.40115741,21.20416667,0.50875,8.834204167,165.875,12.28698333,1015.238333
2009/9/13,Mostly Cloudy,rain,19.53194444,19.51157407,0.664166667,8.4343875,237.5833333,12.07768333,1013.729167
2009/9/14,Partly Cloudy,rain,19.14661836,19.14661836,0.716521739,11.942,93.04347826,10.9312,1015.122609
2009/9/15,Mostly Cloudy,rain,21.19259259,21.14189815,0.631666667,11.4933875,103.8333333,11.6262125,1017.405833
2009/9/16,Overcast,rain,22.6962963,22.56273148,0.539583333,14.5443375,133.4166667,12.2058125,1014.982917
2009/9/17,Overcast,rain,19.33043478,19.33043478,0.742173913,13.3343,115.6521739,12.5118,1013.174783
2009/9/18,Partly Cloudy,rain,18.88611111,18.88611111,0.806666667,7.125591667,194.375,9.536566667,1016.967083
2009/9/19,Partly Cloudy,rain,18.38985507,18.38985507,0.616086957,9.625,46.34782609,11.8671,1018.874348
2009/9/20,Clear,rain,18.32453704,18.32453704,0.635416667,4.634116667,109.125,12.062925,1019.765833
2009/9/21,Clear,rain,18.075,18.075,0.585833333,4.599904167,127.0833333,11.99584167,1022.517083
2009/9/22,Clear,rain,18.59375,18.50902778,0.62125,3.465525,96.66666667,11.79056667,1024.750417
2009/9/23,Clear,rain,19.425,19.29050926,0.595,2.977158333,137.625,11.87442083,1024.914583
2009/9/24,Mostly Cloudy,rain,18.97476852,18.76944444,0.574583333,5.052716667,196.8333333,11.6564,1020.320417
2009/9/25,Partly Cloudy,rain,18.57173913,18.57173913,0.560869565,16.317,54.56521739,11.1118,1020.274348
2009/9/26,Partly Cloudy,rain,16.55509259,16.55509259,0.545833333,13.17785,45.54166667,11.99785417,1025.517917
2009/9/27,Partly Cloudy,rain,16.99884259,16.89722222,0.623333333,5.542425,128.9166667,11.91869583,1026.414167
2009/9/28,Mostly Cloudy,rain,17.74583333,17.74583333,0.611666667,5.654454167,144.4583333,10.47036667,1021.869167
2009/9/29,Partly Cloudy,rain,17.00873016,17.00873016,0.630952381,10.40903333,241.4761905,10.37223333,1016.440476
2009/9/30,Mostly Cloudy,rain,16.39583333,16.39583333,0.650833333,10.56629583,230.75,12.07835417,1016.966667
2009/10/1,Mostly Cloudy,rain,18.3099537,18.3099537,0.639583333,11.61279583,198.4583333,11.84490417,1013.04875
2009/10/2,Partly Cloudy,rain,15.22060185,15.22060185,0.6725,12.7854125,311.0833333,11.75769583,1014.819583
2009/10/3,Partly Cloudy,rain,11.80532407,11.40972222,0.6225,8.612829167,177.125,11.75165833,1017.457917
2009/10/4,Partly Cloudy,rain,13.36643519,13.29791667,0.596666667,7.434845833,166.7083333,10.57501667,1016.5825
2009/10/5,Partly Cloudy,rain,15.1875,15.15787037,0.639166667,3.722454167,144.125,10.04371667,1019.755833
2009/10/6,Clear,rain,17.85324074,17.85324074,0.665,9.297079167,189.375,11.37599167,1019.809583
2009/10/7,Partly Cloudy,rain,18.65462963,18.63865741,0.67,6.556054167,176.6666667,10.52000833,1019.805417
2009/10/8,Partly Cloudy,rain,19.35694444,19.27847222,0.635833333,8.761083333,151.2083333,8.6477125,1015.844167
2009/10/9,Overcast,rain,18.86458333,18.8650463,0.649583333,10.90506667,148.2916667,9.804229167,1016.669583
2009/10/10,Overcast,rain,17.88502415,17.84202899,0.623478261,11.3351,126.4782609,10.8493,1015.108696
2009/10/11,Foggy,rain,13.39236111,13.23055556,0.914166667,9.66,220.8333333,5.950291667,1012.885833
2009/10/12,Mostly Cloudy,rain,11.55992063,10.90674603,0.918571429,11.6633,125.9285714,4.4344,1007.004286
2009/10/13,Overcast,rain,6.184567901,2.60308642,0.728888889,20.09816667,285,12.73152222,1009.881111
2009/10/14,Mostly Cloudy,rain,3.674691358,-1.061111111,0.83,24.05876667,284.8888889,14.19125556,1013.277778
2009/10/15,Mostly Cloudy,rain,4.497089947,1.198677249,0.78,16.47643333,238.1428571,13.00803333,1019.751905
2009/10/16,Mostly Cloudy,rain,4.793287037,3.170601852,0.74,8.3055875,239.5416667,12.47615833,1019.692917
2009/10/17,Mostly Cloudy,rain,5.068518519,4.753935185,0.7825,3.562125,165.7083333,10.76016667,1017.722083
2009/10/18,Overcast,rain,6.261342593,4.461342593,0.819166667,9.608345833,232.6666667,9.4849125,1017.895833
2009/10/19,Mostly Cloudy,rain,6.229166667,4.209490741,0.872083333,10.61258333,179.6666667,6.7277875,1016.91
2009/10/20,Mostly Cloudy,rain,6.443981481,4.643287037,0.88625,9.3058,183.5,7.332208333,1017.290417
2009/10/21,Mostly Cloudy,rain,9.079545455,7.707575758,0.765909091,13.99016818,153.3636364,9.998831818,1017.452273
2009/10/22,Mostly Cloudy,rain,13.79974747,13.15429293,0.705,21.53448182,153.4545455,11.87740909,1011.369091
2009/10/23,Mostly Cloudy,rain,15.06365741,15.06365741,0.842083333,13.71384583,104.4583333,11.21365,1009.1525
2009/10/24,Mostly Cloudy,rain,14.63726852,14.63726852,0.870833333,10.89701667,209.8333333,9.780079167,1012.20875
2009/10/25,Foggy,rain,13.30917874,13.26618357,0.864347826,5.9311,198.4782609,5.9885,1019.129565
2009/10/26,Partly Cloudy,rain,13.53425926,13.53425926,0.917916667,4.6790625,47.08333333,3.159625,1019.53875
2009/10/27,Mostly Cloudy,rain,12.45120773,12.09541063,0.80826087,13.7872,280.4347826,9.051,1019.716957
2009/10/28,Overcast,rain,10.81550926,10.26921296,0.782083333,9.9920625,278.6666667,10.6360625,1020.142083
2009/10/29,Clear,rain,8.011805556,7.040740741,0.82875,7.919858333,191.625,10.58575,1020.3375
2009/10/30,Partly Cloudy,rain,5.334656085,2.214285714,0.76952381,15.74656667,44.0952381,11.6403,1027.548095
2009/10/31,Partly Cloudy,rain,3.272453704,1.142592593,0.8075,9.749891667,80.33333333,9.6338375,1029.4325
2009/11/1,Mostly Cloudy,rain,2.031018519,0.815972222,0.77625,5.6772625,103.4583333,8.614841667,1025.88875
2009/11/2,Overcast,rain,3.566183575,-0.299758454,0.68173913,17.9522,132.0869565,10.8843,1014.836957
2009/11/3,Mostly Cloudy,rain,2.775694444,-0.651388889,0.682916667,13.81245833,140.125,11.2156625,1003.964583
2009/11/4,Mostly Cloudy,rain,3.008564815,0.674305556,0.82625,9.682808333,157.625,10.11147083,1004.334583
2009/11/5,Overcast,rain,6.108101852,5.098842593,0.90125,6.125379167,142.2083333,10.4911625,1007.85125
2009/11/6,Overcast,rain,8.469212963,6.401851852,0.91625,13.95199167,69.79166667,5.644391667,1010.749167
2009/11/7,Foggy,rain,8.97037037,7.717592593,0.9175,8.9978875,156.7083333,5.017833333,1008.675833
2009/11/8,Foggy,rain,11.43796296,10.87199074,0.945416667,11.50277917,82.95833333,3.222683333,1003.497917
2009/11/9,Overcast,rain,11.86412037,11.71180556,0.8425,7.934616667,124.7916667,6.132758333,1007.869167
2009/11/10,Overcast,rain,10.81875,10.01273148,0.92375,10.992275,149.9583333,6.7076625,1001.9875
2009/11/11,Mostly Cloudy,rain,5.365046296,1.254861111,0.902916667,22.66947083,269.5416667,9.662683333,1003.190417
2009/11/12,Partly Cloudy,rain,7.088131313,4.774494949,0.795454545,13.36007273,273.3636364,11.7047,1012.515455
2009/11/13,Partly Cloudy,rain,7.665972222,7.122222222,0.80375,6.354804167,198.125,9.285004167,1021.08625
2009/11/14,Partly Cloudy,rain,9.729398148,8.879398148,0.79375,10.62532917,163.7083333,8.641675,1021.5825
2009/11/15,Foggy,rain,9.771428571,9.392592593,0.807619048,12.49973333,220.1904762,10.6973,1017.582857
2009/11/16,Partly Cloudy,rain,8.225231481,7.520601852,0.940416667,6.7962125,135.5833333,3.168345833,1017.2925
2009/11/17,Mostly Cloudy,rain,11.03657407,10.52291667,0.89125,8.751691667,174.4583333,4.2161875,1019.585
2009/11/18,Foggy,rain,11.9625,11.6787037,0.82375,5.269395833,154.0833333,7.958766667,1023.604583
2009/11/19,Foggy,rain,10.09583333,9.547916667,0.875833333,6.205879167,187.125,5.584016667,1027.875833
2009/11/20,Foggy,rain,6.083564815,5.053935185,0.983333333,6.215270833,145.375,0.097270833,1030.098333
2009/11/21,Foggy,rain,6.03287037,5.067592593,0.987916667,6.0435375,209.375,0.8231125,1028.937917
2009/11/22,Foggy,rain,5.642361111,4.040046296,0.962083333,8.1144,196.0416667,1.697208333,1022.864167
2009/11/23,Foggy,rain,5.268287037,3.515046296,0.959583333,8.298208333,210.7083333,1.87565,1019.973333
2009/11/24,Partly Cloudy,rain,6.153009259,4.199537037,0.966666667,9.6861625,172.625,1.236345833,1018.466667
2009/11/25,Mostly Cloudy,rain,9.740509259,8.651851852,0.821666667,7.926566667,179.2916667,6.666741667,1019.720833
2009/11/26,Mostly Cloudy,rain,7.053935185,6.163888889,0.859166667,9.135408333,180.7083333,6.418533333,1018.374583
2009/11/27,Mostly Cloudy,rain,8.802777778,7.969907407,0.8325,8.761754167,146,5.070158333,1016.369583
